BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AS OF FINAL ROLL 18/19,BLOCK,LOT,BUILDING CLASS AS OF FINAL ROLL 18/19,ADDRESS,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,AREA,FINAL_ADDRESS
4,SPRINGFIELD GARDENS,02 TWO FAMILY DWELLINGS,1,13307,121,B3,146-63 177TH STREET,11434.0,2.0,0.0,2.0,4000.0,1980.0,1940.0,1,B3,550000,2019-01-31,queens,146-63 177TH STREET NYC
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5744,140,A5,110 EMILY LANE,10312.0,1.0,0.0,1.0,560.0,1510.0,1996.0,1,A5,335000,2019-03-28,statenisland,110 EMILY LANE NYC
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11664,44,A1,115-31 120TH STREET,11420.0,1.0,0.0,1.0,2400.0,1296.0,1920.0,1,A1,390000,2019-12-27,queens,115-31 120TH STREET NYC
2,SCHUYLERVILLE/PELHAM BAY,02 TWO FAMILY DWELLINGS,1,5347,69,B2,2679 WATERBURY AVENUE,10461.0,2.0,0.0,2.0,2074.0,2992.0,1909.0,1,B2,675000,2019-06-27,bronx,2679 WATERBURY AVENUE NYC
5,ELTINGVILLE,01 ONE FAMILY DWELLINGS,1,5327,32,A2,102 RETFORD AVENUE,10312.0,1.0,0.0,1.0,4000.0,988.0,1965.0,1,A2,640000,2019-01-07,statenisland,102 RETFORD AVENUE NYC
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3359,22,C0,132 WOODBINE,11221.0,3.0,0.0,3.0,2500.0,1630.0,1905.0,1,C0,450000,2019-03-19,brooklyn,132 WOODBINE NYC
4,KEW GARDENS,02 TWO FAMILY DWELLINGS,1,9249,15,B3,84-08 129TH STREET,11415.0,2.0,0.0,2.0,2500.0,928.0,1915.0,1,B3,525000,2019-03-18,queens,84-08 129TH STREET NYC
5,WESTERLEIGH,01 ONE FAMILY DWELLINGS,1,430,10,A1,301 CLINTON B FISK AVE,10314.0,1.0,0.0,1.0,3000.0,1088.0,1925.0,1,A1,630000,2019-01-11,statenisland,301 CLINTON B FISK AVE NYC
4,GLENDALE,02 TWO FAMILY DWELLINGS,1,3843,65,B2,78-42 85 STREET,11385.0,2.0,0.0,2.0,2733.0,2220.0,1925.0,1,B2,900000,2019-08-29,queens,78-42 85 STREET NYC
4,SOUTH OZONE PARK,02 TWO FAMILY DWELLINGS,1,11772,35,B3,133-15 131 AVENUE,11420.0,2.0,0.0,2.0,4333.0,1248.0,1925.0,1,B3,710000,2019-07-31,queens,133-15 131 AVENUE NYC
5,MARINERS HARBOR,01 ONE FAMILY DWELLINGS,1,1218,38,A1,N/A MAPLE PARKWAY,10303.0,1.0,0.0,1.0,2993.0,1710.0,2019.0,1,A1,545000,2019-12-16,statenisland,N/A MAPLE PARKWAY NYC
3,GRAVESEND,02 TWO FAMILY DWELLINGS,1,6576,34,B2,1468 WEST 8TH STREET,11204.0,2.0,0.0,2.0,2700.0,2400.0,1930.0,1,B2,840000,2019-03-18,brooklyn,1468 WEST 8TH STREET NYC
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3523,17,B1,528 TAYLOR AVE,10473.0,2.0,0.0,2.0,2000.0,2750.0,1965.0,1,B1,690000,2019-08-22,bronx,528 TAYLOR AVE NYC
3,GRAVESEND,02 TWO FAMILY DWELLINGS,1,7094,19,B1,2026 WEST 11TH STREET,11223.0,2.0,0.0,2.0,2450.0,2360.0,1925.0,1,B1,1390000,2019-08-01,brooklyn,2026 WEST 11TH STREET NYC
3,WINDSOR TERRACE,02 TWO FAMILY DWELLINGS,1,890,124,B1,578 19TH STREET,11218.0,2.0,0.0,2.0,1953.0,1824.0,1965.0,1,B1,1465000,2019-05-07,brooklyn,578 19TH STREET NYC
3,CYPRESS HILLS,03 THREE FAMILY DWELLINGS,1,3949,11,C0,145 SCHENCK AVENUE,11207.0,3.0,0.0,3.0,2500.0,2886.0,1901.0,1,C0,575000,2019-04-15,brooklyn,145 SCHENCK AVENUE NYC
4,OZONE PARK,01 ONE FAMILY DWELLINGS,1,11353,93,A2,132-15 RICO PLACE,11417.0,1.0,0.0,1.0,4000.0,1235.0,1955.0,1,A2,680000,2019-10-21,queens,132-15 RICO PLACE NYC
4,MASPETH,02 TWO FAMILY DWELLINGS,1,2751,4,B2,57-45 64TH STREET,11378.0,2.0,0.0,2.0,1887.0,1760.0,1935.0,1,B2,980000,2019-12-30,queens,57-45 64TH STREET NYC
2,BATHGATE,02 TWO FAMILY DWELLINGS,1,3036,140,B1,2063 WASHINGTON AVENUE,10457.0,2.0,0.0,2.0,3346.0,2308.0,1997.0,1,B1,640000,2019-02-07,bronx,2063 WASHINGTON AVENUE NYC
4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,1,6735,20,A1,59-27 157TH STREET,11355.0,1.0,0.0,1.0,2500.0,1216.0,1925.0,1,A1,770000,2019-01-23,queens,59-27 157TH STREET NYC
4,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS,1,12702,76,A1,12254 MILBURN STREET,11413.0,1.0,0.0,1.0,2987.0,1260.0,1925.0,1,A1,550000,2019-07-30,queens,12254 MILBURN STREET NYC
2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2A,3114,41,C3,773 EAST 183 STREET,10460.0,4.0,0.0,4.0,4142.0,3402.0,1931.0,2,C3,925000,2019-03-07,bronx,773 EAST 183 STREET NYC
4,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS,1,11987,21,A2,115-32 144TH STREET,11436.0,1.0,0.0,1.0,2000.0,630.0,1920.0,1,A2,430000,2019-12-20,queens,115-32 144TH STREET NYC
2,WOODLAWN,02 TWO FAMILY DWELLINGS,1,3363,63,B9,4212 HERKIMER PLACE,10470.0,2.0,0.0,2.0,1172.0,1700.0,1965.0,1,B9,685000,2019-11-19,bronx,4212 HERKIMER PLACE NYC
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1463,52,B1,35-39 89TH STREET,11372.0,2.0,0.0,2.0,2642.0,3148.0,1930.0,1,B1,795000,2019-01-15,queens,35-39 89TH STREET NYC
5,ARDEN HEIGHTS,02 TWO FAMILY DWELLINGS,1,6012,34,B2,545 JEFFERSON BOULEVARD,10312.0,2.0,0.0,2.0,4000.0,2200.0,1970.0,1,B2,727500,2019-04-17,statenisland,545 JEFFERSON BOULEVARD NYC
4,WOODHAVEN,02 TWO FAMILY DWELLINGS,1,8975,15,B2,95-09 91ST AVENUE,11421.0,2.0,0.0,2.0,3743.0,2080.0,2004.0,1,B2,1081688,2019-03-13,queens,95-09 91ST AVENUE NYC
3,CONEY ISLAND,02 TWO FAMILY DWELLINGS,1,7014,51,S2,2423 MERMAID AVENUE,11224.0,2.0,1.0,3.0,1950.0,3218.0,1920.0,1,S2,825000,2019-11-05,brooklyn,2423 MERMAID AVENUE NYC
4,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS,1,13287,56,A2,144-57 175TH STREET,11434.0,1.0,0.0,1.0,3990.0,1582.0,1955.0,1,A2,880000,2019-05-30,queens,144-57 175TH STREET NYC
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11746,27,A1,117-33 124TH STREET,11420.0,1.0,0.0,1.0,2000.0,896.0,1930.0,1,A1,465000,2019-12-19,queens,117-33 124TH STREET NYC
2,PELHAM PARKWAY NORTH,01 ONE FAMILY DWELLINGS,1,4457,118,A5,2530 YATES AVENUE,10469.0,1.0,0.0,1.0,1800.0,1296.0,1940.0,1,A5,533000,2019-05-29,bronx,2530 YATES AVENUE NYC
2,KINGSBRIDGE HTS/UNIV HTS,02 TWO FAMILY DWELLINGS,1,3221,49,S2,1955 ANDREWS AVENUE SOUTH,10453.0,2.0,1.0,3.0,3400.0,2205.0,1920.0,1,S2,557487,2019-03-08,bronx,1955 ANDREWS AVENUE SOUTH NYC
3,WILLIAMSBURG-EAST,01 ONE FAMILY DWELLINGS,1,2771,38,A9,261 AINSLIE ST,11211.0,1.0,0.0,1.0,2500.0,2464.0,1920.0,1,A9,1000000,2019-04-14,brooklyn,261 AINSLIE ST NYC
3,BAY RIDGE,02 TWO FAMILY DWELLINGS,1,6067,34,B1,66 GELSTON AVENUE,11209.0,2.0,0.0,2.0,2906.0,2480.0,1940.0,1,B1,1542800,2019-01-07,brooklyn,66 GELSTON AVENUE NYC
4,CORONA,02 TWO FAMILY DWELLINGS,1,1767,71,B2,3767 101 STREET,11368.0,2.0,0.0,2.0,2500.0,2248.0,1920.0,1,B2,970000,2019-09-12,queens,3767 101 STREET NYC
4,REGO PARK,01 ONE FAMILY DWELLINGS,1,3107,120,A5,88-55 62ND DRIVE,11374.0,1.0,0.0,1.0,1966.0,1340.0,1931.0,1,A5,905000,2019-11-27,queens,88-55 62ND DRIVE NYC
3,BUSHWICK,02 TWO FAMILY DWELLINGS,1,3436,40,B2,239 COOPER STREET,11207.0,2.0,0.0,2.0,1875.0,3375.0,2002.0,1,B2,575000,2019-12-19,brooklyn,239 COOPER STREET NYC
3,FLATBUSH-NORTH,01 ONE FAMILY DWELLINGS,1,1331,4,A4,406 LEFFERTS AVE.,11225.0,1.0,0.0,1.0,1238.0,616.0,1920.0,1,A4,500000,2019-04-18,brooklyn,406 LEFFERTS AVE. NYC
4,OAKLAND GARDENS,01 ONE FAMILY DWELLINGS,1,7832,79,A2,224-15 76TH ROAD,11364.0,1.0,0.0,1.0,4100.0,1248.0,1960.0,1,A2,905000,2019-04-29,queens,224-15 76TH ROAD NYC
3,OCEAN HILL,02 TWO FAMILY DWELLINGS,1,1439,26,B9,2046 PACIFIC STREET,11233.0,2.0,0.0,2.0,1292.0,1872.0,1901.0,1,B9,465000,2019-06-20,brooklyn,2046 PACIFIC STREET NYC
4,HOLLIS,01 ONE FAMILY DWELLINGS,1,10879,80,A1,99-29 211TH STREET,11429.0,1.0,0.0,1.0,4800.0,1881.0,1925.0,1,A1,550000,2019-09-20,queens,99-29 211TH STREET NYC
3,CANARSIE,02 TWO FAMILY DWELLINGS,1,8171,149,B1,624 EAST 103RD STREET,11236.0,2.0,0.0,2.0,2058.0,2468.0,1999.0,1,B1,725000,2019-05-01,brooklyn,624 EAST 103RD STREET NYC
2,MELROSE/CONCOURSE,02 TWO FAMILY DWELLINGS,1,2421,53,B9,291 EAST 161 STREET,10451.0,2.0,0.0,2.0,2409.0,2040.0,1925.0,1,B9,1950000,2019-06-25,bronx,291 EAST 161 STREET NYC
5,ANNADALE,22 STORE BUILDINGS,4,6225,3,K1,849 ANNADALE ROAD,10312.0,0.0,1.0,1.0,3075.0,1886.0,1957.0,4,K1,550000,2019-07-23,statenisland,849 ANNADALE ROAD NYC
2,BRONXDALE,02 TWO FAMILY DWELLINGS,1,4531,29,B1,2756 SEYMOUR AVENUE,10469.0,2.0,0.0,2.0,3025.0,1825.0,1940.0,1,B1,600000,2019-11-21,bronx,2756 SEYMOUR AVENUE NYC
3,CANARSIE,01 ONE FAMILY DWELLINGS,1,8241,35,A9,1331 E 95TH STREET,11236.0,1.0,0.0,1.0,1295.0,1599.0,2002.0,1,A9,615000,2019-03-25,brooklyn,1331 E 95TH STREET NYC
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3499,21,A5,428 UNDERHILL AVENUE,10473.0,1.0,0.0,1.0,1800.0,2075.0,1970.0,1,A5,543000,2019-05-15,bronx,428 UNDERHILL AVENUE NYC
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11158,29,A1,103-10 223RD ST,11429.0,1.0,0.0,1.0,2850.0,1782.0,1925.0,1,A1,649000,2019-04-01,queens,103-10 223RD ST NYC
2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4424,40,A1,2439 BARKER AVENUE,10467.0,1.0,0.0,1.0,2500.0,1314.0,1930.0,1,A1,405600,2019-08-20,bronx,2439 BARKER AVENUE NYC
5,GRANT CITY,01 ONE FAMILY DWELLINGS,1,3591,23,A5,42 GRANT PLACE,10306.0,1.0,0.0,1.0,2000.0,1440.0,1930.0,1,A5,405000,2019-09-16,statenisland,42 GRANT PLACE NYC
4,HOWARD BEACH,01 ONE FAMILY DWELLINGS,1,13977,29,A2,158-48 79 STREET,11414.0,1.0,0.0,1.0,4000.0,2274.0,1960.0,1,A2,765000,2019-08-12,queens,158-48 79 STREET NYC
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3981,16,B2,2566 TRATMAN AVENUE,10461.0,2.0,0.0,2.0,2269.0,1726.0,1910.0,1,B2,720000,2019-11-14,bronx,2566 TRATMAN AVENUE NYC
5,HUGUENOT,01 ONE FAMILY DWELLINGS,1,6313,36,A2,246 DELMAR AVENUE,10312.0,1.0,0.0,1.0,4000.0,2008.0,1975.0,1,A2,400000,2019-09-27,statenisland,246 DELMAR AVENUE NYC
3,OLD MILL BASIN,01 ONE FAMILY DWELLINGS,1,7896,10,A1,1777 EAST 51ST STREET,11234.0,1.0,0.0,1.0,3000.0,864.0,1920.0,1,A1,499000,2019-01-24,brooklyn,1777 EAST 51ST STREET NYC
4,JACKSON HEIGHTS,03 THREE FAMILY DWELLINGS,1,943,21,C0,19-26 76TH STREET,11370.0,3.0,0.0,3.0,2500.0,3630.0,1997.0,1,C0,1550000,2019-11-13,queens,19-26 76TH STREET NYC
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4879,62,B1,1042 EAST 233,10466.0,2.0,0.0,2.0,1636.0,1944.0,1950.0,1,B1,413000,2019-08-09,bronx,1042 EAST 233 NYC
4,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS,1,12457,25,A5,186-07 121ST AVENUE,11412.0,1.0,0.0,1.0,2400.0,1118.0,1950.0,1,A5,440000,2019-08-30,queens,186-07 121ST AVENUE NYC
4,ST. ALBANS,01 ONE FAMILY DWELLINGS,1,10276,46,A1,110-29 177TH STREET,11433.0,1.0,0.0,1.0,3000.0,1088.0,1925.0,1,A1,579000,2019-10-09,queens,110-29 177TH STREET NYC
4,SOUTH JAMAICA,01 ONE FAMILY DWELLINGS,1,10207,10,A9,111-39 169TH STREET,11433.0,1.0,0.0,1.0,4000.0,740.0,1940.0,1,A9,375000,2019-03-14,queens,111-39 169TH STREET NYC
2,BEDFORD PARK/NORWOOD,03 THREE FAMILY DWELLINGS,1,3322,3,C0,3120 JEROME AVE,10468.0,3.0,0.0,3.0,2500.0,3150.0,1930.0,1,C0,420000,2019-07-15,bronx,3120 JEROME AVE NYC
5,MARINERS HARBOR,02 TWO FAMILY DWELLINGS,1,1194,97,B3,238 SIMONSON AVENUE,10303.0,2.0,0.0,2.0,4138.0,2132.0,1930.0,1,B3,680000,2019-11-06,statenisland,238 SIMONSON AVENUE NYC
2,MELROSE/CONCOURSE,03 THREE FAMILY DWELLINGS,1,2423,15,C0,291 BONNER PLACE,10456.0,3.0,0.0,3.0,1875.0,3339.0,1901.0,1,C0,630000,2019-02-28,bronx,291 BONNER PLACE NYC
3,CROWN HEIGHTS,03 THREE FAMILY DWELLINGS,1,1342,60,C0,1717 DEAN STREET,11213.0,3.0,0.0,3.0,1929.0,2700.0,2004.0,1,C0,850000,2019-04-23,brooklyn,1717 DEAN STREET NYC
4,GLENDALE,01 ONE FAMILY DWELLINGS,1,3651,40,A9,69-11 67TH PLACE,11385.0,1.0,0.0,1.0,1940.0,1314.0,1930.0,1,A9,618000,2019-10-01,queens,69-11 67TH PLACE NYC
4,ARVERNE,03 THREE FAMILY DWELLINGS,1,15913,93,C0,307 BEACH 66 STREET,11692.0,3.0,0.0,3.0,2217.0,3171.0,1998.0,1,C0,1700000,2019-08-22,queens,307 BEACH 66 STREET NYC
2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,1,4093,11,B2,1659 RADCLIFF AVENUE,10462.0,2.0,0.0,2.0,2500.0,1620.0,1925.0,1,B2,450000,2019-02-12,bronx,1659 RADCLIFF AVENUE NYC
2,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,1,4653,21,B2,3817 CARPENTER AVENUE,10467.0,2.0,0.0,2.0,2196.0,3090.0,1920.0,1,B2,612803,2019-01-29,bronx,3817 CARPENTER AVENUE NYC
4,OZONE PARK,02 TWO FAMILY DWELLINGS,1,9046,18,B2,97-30 75TH STREET,11416.0,2.0,0.0,2.0,1340.0,1248.0,1930.0,1,B2,575000,2019-07-12,queens,97-30 75TH STREET NYC
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3774,73,B1,1213 WARD AVENUE,10472.0,2.0,0.0,2.0,2500.0,2544.0,1930.0,1,B1,475000,2019-01-24,bronx,1213 WARD AVENUE NYC
4,CORONA,22 STORE BUILDINGS,4,1730,136,K1,34-53 JUNCTION BLVD.,11372.0,0.0,2.0,2.0,1022.0,1580.0,1988.0,4,K1,910000,2019-02-26,queens,34-53 JUNCTION BLVD. NYC
2,WOODLAWN,02 TWO FAMILY DWELLINGS,1,3379,36,B2,254 EAST 239TH ST,10470.0,2.0,0.0,2.0,4000.0,3229.0,1920.0,1,B2,840000,2019-12-30,bronx,254 EAST 239TH ST NYC
3,FLATBUSH-EAST,01 ONE FAMILY DWELLINGS,1,7906,19,A5,379 EAST 58TH STREET,11203.0,1.0,0.0,1.0,2200.0,1515.0,1940.0,1,A5,610000,2019-04-09,brooklyn,379 EAST 58TH STREET NYC
3,EAST NEW YORK,02 TWO FAMILY DWELLINGS,1,4003,8,B3,437 LINWOOD STREET,11208.0,2.0,0.0,2.0,2600.0,1348.0,1901.0,1,B3,551200,2019-04-30,brooklyn,437 LINWOOD STREET NYC
3,FLATBUSH-CENTRAL,01 ONE FAMILY DWELLINGS,1,6689,57,A1,51 WALDORF COURT,11230.0,1.0,0.0,1.0,4219.0,2487.0,1910.0,1,A1,1550000,2019-06-19,brooklyn,51 WALDORF COURT NYC
3,CANARSIE,02 TWO FAMILY DWELLINGS,1,7994,29,B2,8907 BAY VIEW AVENUE,11236.0,2.0,0.0,2.0,2581.0,1476.0,1930.0,1,B2,890000,2019-09-25,brooklyn,8907 BAY VIEW AVENUE NYC
3,SHEEPSHEAD BAY,02 TWO FAMILY DWELLINGS,1,8763,1,B3,1101 BANNER AVENUE,11235.0,2.0,0.0,2.0,826.0,1382.0,1920.0,1,B3,710000,2019-02-07,brooklyn,1101 BANNER AVENUE NYC
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8047,52,S1,189 MAIN STREET,10307.0,1.0,1.0,2.0,1035.0,1200.0,1945.0,1,S1,370000,2019-12-23,statenisland,189 MAIN STREET NYC
3,FLATBUSH-EAST,01 ONE FAMILY DWELLINGS,1,4963,76,A1,715 EAST 46TH STREET,11203.0,1.0,0.0,1.0,2000.0,1492.0,1930.0,1,A1,525000,2019-09-11,brooklyn,715 EAST 46TH STREET NYC
4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,1,4908,54,A5,29-27 163RD STREET,11358.0,1.0,0.0,1.0,1710.0,1530.0,1940.0,1,A5,818267,2019-05-15,queens,29-27 163RD STREET NYC
4,ROSEDALE,01 ONE FAMILY DWELLINGS,1,13496,46,A2,144-16 227TH STREET,11413.0,1.0,0.0,1.0,4000.0,950.0,1955.0,1,A2,375000,2019-05-08,queens,144-16 227TH STREET NYC
2,BEDFORD PARK/NORWOOD,01 ONE FAMILY DWELLINGS,1,3309,99,A1,249 EAST 203 STREET,10458.0,1.0,0.0,1.0,2375.0,1504.0,1910.0,1,A1,807300,2019-04-11,bronx,249 EAST 203 STREET NYC
3,SUNSET PARK,02 TWO FAMILY DWELLINGS,1,831,20,B9,434 55TH STREET,11220.0,2.0,0.0,2.0,2003.0,3004.0,1901.0,1,B9,1500000,2019-12-05,brooklyn,434 55TH STREET NYC
3,MADISON,03 THREE FAMILY DWELLINGS,1,7336,65,C0,2053 HARING STREET,11229.0,3.0,0.0,3.0,2134.0,3760.0,1965.0,1,C0,1180000,2019-03-20,brooklyn,2053 HARING STREET NYC
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11725,3,A1,130-52 LEFFERTS BOULEVARD,11420.0,1.0,0.0,1.0,2114.0,1608.0,1920.0,1,A1,413950,2019-01-10,queens,130-52 LEFFERTS BOULEVARD NYC
3,SHEEPSHEAD BAY,02 TWO FAMILY DWELLINGS,1,8787,22,B1,2738 EAST 28TH STREET,11235.0,2.0,0.0,2.0,2501.0,2898.0,1935.0,1,B1,1335000,2019-09-06,brooklyn,2738 EAST 28TH STREET NYC
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4500,21,A5,51 TANGLEWOOD DRIVE,10308.0,1.0,0.0,1.0,2500.0,1248.0,1983.0,1,A5,552000,2019-02-27,statenisland,51 TANGLEWOOD DRIVE NYC
2,THROGS NECK,02 TWO FAMILY DWELLINGS,1,5521,95,B1,152 PRENTISS AVENUE,10465.0,2.0,0.0,2.0,3065.0,3900.0,2002.0,1,B1,850000,2019-09-30,bronx,152 PRENTISS AVENUE NYC
2,MORRIS PARK/VAN NEST,03 THREE FAMILY DWELLINGS,1,4110,19,C0,1713 WILLIAMSBRIDGE ROAD,10461.0,3.0,0.0,3.0,2550.0,2796.0,1950.0,1,C0,825000,2019-10-29,bronx,1713 WILLIAMSBRIDGE ROAD NYC
2,SOUNDVIEW,01 ONE FAMILY DWELLINGS,1,3776,17,A5,1224 MANOR AVENUE,10472.0,1.0,0.0,1.0,2500.0,1392.0,1920.0,1,A5,457364,2019-04-29,bronx,1224 MANOR AVENUE NYC
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3660,15,C0,924 FTELEY AVENUE,10473.0,3.0,0.0,3.0,2083.0,3600.0,2006.0,1,C0,770000,2019-05-29,bronx,924 FTELEY AVENUE NYC
4,FLORAL PARK,01 ONE FAMILY DWELLINGS,1,8788,66,A0,84-19 258TH STREET,11001.0,1.0,0.0,1.0,4000.0,1247.0,1950.0,1,A0,610000,2019-12-09,queens,84-19 258TH STREET NYC
4,FOREST HILLS,01 ONE FAMILY DWELLINGS,1,2121,14,A5,102-18 62ND AVENUE,11375.0,1.0,0.0,1.0,1842.0,1296.0,1940.0,1,A5,865000,2019-02-12,queens,102-18 62ND AVENUE NYC
4,FLUSHING-SOUTH,01 ONE FAMILY DWELLINGS,1,6936,36,A2,69-29 167TH STREET,11365.0,1.0,0.0,1.0,3990.0,1095.0,1960.0,1,A2,800000,2019-08-19,queens,69-29 167TH STREET NYC
3,DYKER HEIGHTS,01 ONE FAMILY DWELLINGS,1,5955,11,A1,7601 10TH AVENUE,11228.0,1.0,0.0,1.0,1930.0,1170.0,1930.0,1,A1,646000,2019-04-08,brooklyn,7601 10TH AVENUE NYC
3,MARINE PARK,02 TWO FAMILY DWELLINGS,1,8505,73,B3,1970 RYDER STREET,11234.0,2.0,0.0,2.0,2000.0,1568.0,1925.0,1,B3,728000,2019-03-11,brooklyn,1970 RYDER STREET NYC
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS,1,3632,57,B1,69-11 64TH STREET,11385.0,2.0,0.0,2.0,2800.0,3192.0,1915.0,1,B1,1280000,2019-08-23,queens,69-11 64TH STREET NYC
4,BELLEROSE,01 ONE FAMILY DWELLINGS,1,8598,8,A2,244-16 84TH ROAD,11426.0,1.0,0.0,1.0,3563.0,1050.0,1945.0,1,A2,510000,2019-04-29,queens,244-16 84TH ROAD NYC
4,MIDDLE VILLAGE,01 ONE FAMILY DWELLINGS,1,3012,24,A5,64-38 84 STREET,11379.0,1.0,0.0,1.0,3983.0,1485.0,1930.0,1,A5,836000,2019-04-18,queens,64-38 84 STREET NYC
2,MORRIS PARK/VAN NEST,02 TWO FAMILY DWELLINGS,1,4089,29,B1,1167 SACKETT AVENUE,10461.0,2.0,0.0,2.0,2537.0,2224.0,1920.0,1,B1,660000,2019-04-17,bronx,1167 SACKETT AVENUE NYC
4,ELMHURST,01 ONE FAMILY DWELLINGS,1,1877,43,A1,94-31 50TH AVENUE,11373.0,1.0,0.0,1.0,2369.0,1790.0,1935.0,1,A1,990000,2019-11-27,queens,94-31 50TH AVENUE NYC
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3712,71,B3,1025 WHEELER AVENUE,10472.0,2.0,0.0,2.0,1665.0,1482.0,1940.0,1,B3,495000,2019-05-20,bronx,1025 WHEELER AVENUE NYC
4,FLUSHING-SOUTH,01 ONE FAMILY DWELLINGS,1,6835,21,A0,75-34 162ND STREET,11366.0,1.0,0.0,1.0,4000.0,900.0,1935.0,1,A0,655000,2019-12-12,queens,75-34 162ND STREET NYC
4,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,1,5248,56,A1,33-22 164TH STREET,11358.0,1.0,0.0,1.0,4000.0,1888.0,1950.0,1,A1,980000,2019-07-23,queens,33-22 164TH STREET NYC
5,CONCORD,02 TWO FAMILY DWELLINGS,1,644,31,B2,405 VANDERBILT AVENUE,10304.0,2.0,0.0,2.0,2555.0,1800.0,2002.0,1,B2,420000,2019-10-29,statenisland,405 VANDERBILT AVENUE NYC
4,SOUTH JAMAICA,02 TWO FAMILY DWELLINGS,1,10161,46,B2,106-49 GUY R BREWER BLVD,11433.0,2.0,0.0,2.0,4000.0,1654.0,1920.0,1,B2,765000,2019-01-25,queens,106-49 GUY R BREWER BLVD NYC
4,BAYSIDE,01 ONE FAMILY DWELLINGS,1,7420,8,A1,53-08 212TH STREET,11364.0,1.0,0.0,1.0,4950.0,2000.0,1940.0,1,A1,999999,2019-04-15,queens,53-08 212TH STREET NYC
5,WEST NEW BRIGHTON,02 TWO FAMILY DWELLINGS,1,233,19,B3,120 FLOYD STREET,10310.0,2.0,0.0,2.0,4100.0,2152.0,1920.0,1,B3,630000,2019-01-23,statenisland,120 FLOYD STREET NYC
4,WOODSIDE,03 THREE FAMILY DWELLINGS,1,2286,48,C0,47-46 49TH STREET,11377.0,3.0,0.0,3.0,1900.0,2800.0,1975.0,1,C0,600000,2019-03-15,queens,47-46 49TH STREET NYC
3,BROWNSVILLE,02 TWO FAMILY DWELLINGS,1,3596,35,B2,66 RIVERDALE AVENUE,11212.0,2.0,0.0,2.0,1000.0,1880.0,1930.0,1,B2,795000,2019-10-01,brooklyn,66 RIVERDALE AVENUE NYC
4,SOUTH JAMAICA,01 ONE FAMILY DWELLINGS,1,10254,13,A1,108-16 171ST PLACE,11433.0,1.0,0.0,1.0,4000.0,2058.0,1920.0,1,A1,430000,2019-04-11,queens,108-16 171ST PLACE NYC
2,WILLIAMSBRIDGE,03 THREE FAMILY DWELLINGS,1,4839,84,C0,768 EAST 226TH STREET,10466.0,3.0,0.0,3.0,2860.0,3306.0,1901.0,1,C0,875000,2019-08-05,bronx,768 EAST 226TH STREET NYC
4,HOLLIS,01 ONE FAMILY DWELLINGS,1,10881,1,A1,190-19 105 AVENUE,11412.0,1.0,0.0,1.0,4750.0,1500.0,1930.0,1,A1,625000,2019-01-31,queens,190-19 105 AVENUE NYC
2,MELROSE/CONCOURSE,02 TWO FAMILY DWELLINGS,1,2418,21,S2,811 COURTLANDT AVENUE,10451.0,2.0,1.0,3.0,2450.0,2760.0,1920.0,1,S2,700000,2019-02-26,bronx,811 COURTLANDT AVENUE NYC
2,COUNTRY CLUB,03 THREE FAMILY DWELLINGS,1,5413,17,C0,1623 KENNELWORTH PL,10465.0,3.0,0.0,3.0,4268.0,2376.0,1925.0,1,C0,595000,2019-01-03,bronx,1623 KENNELWORTH PL NYC
